[Frame 1554] time = 0.021s, FPS ~ 48.2
[Frame 1555] time = 0.020s, FPS ~ 48.9
[Frame 1556] time = 0.027s, FPS ~ 36.6
[Frame 1557] time = 0.041s, FPS ~ 24.7
[Frame 1558] time = 0.020s, FPS ~ 50.0
[Frame 1559] time = 0.020s, FPS ~ 50.1
[Frame 1560] time = 0.030s, FPS ~ 33.4
[Frame 1561] time = 0.021s, FPS ~ 47.8
[Frame 1562] time = 0.032s, FPS ~ 31.1
[Frame 1563] time = 0.020s, FPS ~ 49.9
[Frame 1564] time = 0.026s, FPS ~ 39.0
[Frame 1565] time = 0.025s, FPS ~ 39.2
[Frame 1566] time = 0.025s, FPS ~ 40.3
[Frame 1567] time = 0.025s, FPS ~ 39.4
[Frame 1568] time = 0.024s, FPS ~ 42.4
[Frame 1569] time = 0.025s, FPS ~ 40.5
[Frame 1570] time = 0.031s, FPS ~ 32.3
[Frame 1571] time = 0.029s, FPS ~ 34.6
[Frame 1572] time = 0.032s, FPS ~ 31.3
[Frame 1573] time = 0.021s, FPS ~ 47.2
[Frame 1574] time = 0.023s, FPS ~ 44.2
[Frame 1575] time = 0.021s, FPS ~ 47.3
[Frame 1576] time = 0.024s, FPS ~ 41.5
[Frame 1577] time = 0.024s, FPS ~ 41.6
[Frame 1578] time = 0.020s, FPS ~ 49.3
[Frame 1579] time = 0.025s, FPS ~ 40.6
[Frame 1580] time = 0.027s, FPS ~ 36.5
[Frame 1581] time = 0.027s, FPS ~ 37.6
[Frame 1582] time = 0.024s, FPS ~ 42.4
[Frame 1583] time = 0.025s, FPS ~ 40.7
[Frame 1584] time = 0.024s, FPS ~ 41.5
[Frame 1585] time = 0.022s, FPS ~ 44.8
[Frame 1586] time = 0.026s, FPS ~ 38.7
[Frame 1587] time = 0.029s, FPS ~ 34.7
[Frame 1588] time = 0.025s, FPS ~ 40.8
[Frame 1589] time = 0.026s, FPS ~ 38.5
[Frame 1590] time = 0.022s, FPS ~ 45.3
[Frame 1591] time = 0.024s, FPS ~ 41.6
[Frame 1592] time = 0.018s, FPS ~ 55.1
[Frame 1593] time = 0.024s, FPS ~ 41.4
[Frame 1594] time = 0.024s, FPS ~ 41.1
[Frame 1595] time = 0.026s, FPS ~ 39.2
[Frame 1596] time = 0.027s, FPS ~ 36.4
[Frame 1597] time = 0.023s, FPS ~ 42.7
[Frame 1598] time = 0.020s, FPS ~ 49.4
[Frame 1599] time = 0.018s, FPS ~ 55.0
[Frame 1600] time = 0.025s, FPS ~ 39.7
[Frame 1601] time = 0.024s, FPS ~ 41.6
[Frame 1602] time = 0.023s, FPS ~ 42.8
[Frame 1603] time = 0.018s, FPS ~ 55.5
[Frame 1604] time = 0.024s, FPS ~ 41.1
[Frame 1605] time = 0.021s, FPS ~ 46.9
[Frame 1606] time = 0.021s, FPS ~ 48.4
[Frame 1607] time = 0.020s, FPS ~ 49.4
[Frame 1608] time = 0.020s, FPS ~ 49.9
[Frame 1609] time = 0.020s, FPS ~ 50.2
[Frame 1610] time = 0.025s, FPS ~ 40.3
[Frame 1611] time = 0.018s, FPS ~ 54.5
[Frame 1612] time = 0.025s, FPS ~ 40.1
[Frame 1613] time = 0.024s, FPS ~ 42.4
[Frame 1614] time = 0.024s, FPS ~ 42.5
[Frame 1615] time = 0.021s, FPS ~ 47.2
[Frame 1616] time = 0.020s, FPS ~ 50.0
[Frame 1617] time = 0.020s, FPS ~ 49.7
[Frame 1618] time = 0.020s, FPS ~ 49.3
[Frame 1619] time = 0.022s, FPS ~ 44.9
[Frame 1620] time = 0.026s, FPS ~ 39.1
[Frame 1621] time = 0.022s, FPS ~ 44.9
[Frame 1622] time = 0.033s, FPS ~ 30.7
[Frame 1623] time = 0.034s, FPS ~ 29.0
[Frame 1624] time = 0.020s, FPS ~ 50.0
[Frame 1625] time = 0.028s, FPS ~ 36.1
[Frame 1626] time = 0.021s, FPS ~ 47.2
[Frame 1627] time = 0.031s, FPS ~ 32.0
[Frame 1628] time = 0.020s, FPS ~ 50.0
[Frame 1629] time = 0.020s, FPS ~ 49.4
[Frame 1630] time = 0.020s, FPS ~ 50.0
[Frame 1631] time = 0.031s, FPS ~ 32.4
[Frame 1632] time = 0.032s, FPS ~ 31.1
[Frame 1633] time = 0.026s, FPS ~ 38.3
[Frame 1634] time = 0.018s, FPS ~ 57.0
[Frame 1635] time = 0.035s, FPS ~ 28.6
[Frame 1636] time = 0.020s, FPS ~ 49.8
[Frame 1637] time = 0.021s, FPS ~ 47.5
[Frame 1638] time = 0.022s, FPS ~ 45.5
[Frame 1639] time = 0.023s, FPS ~ 43.6
[Frame 1640] time = 0.022s, FPS ~ 45.9
[Frame 1641] time = 0.033s, FPS ~ 29.9
[Frame 1642] time = 0.023s, FPS ~ 44.3
[Frame 1643] time = 0.025s, FPS ~ 39.9
[Frame 1644] time = 0.022s, FPS ~ 44.8
[Frame 1645] time = 0.018s, FPS ~ 56.2
[Frame 1646] time = 0.024s, FPS ~ 41.2
[Frame 1647] time = 0.024s, FPS ~ 41.7
[Frame 1648] time = 0.035s, FPS ~ 28.4
[Frame 1649] time = 0.019s, FPS ~ 51.8
[Frame 1650] time = 0.019s, FPS ~ 53.6
[Frame 1651] time = 0.018s, FPS ~ 55.0
[Frame 1652] time = 0.023s, FPS ~ 44.0
[Frame 1653] time = 0.019s, FPS ~ 51.4
[Frame 1654] time = 0.028s, FPS ~ 36.1
[Frame 1655] time = 0.023s, FPS ~ 43.6
[Frame 1656] time = 0.026s, FPS ~ 38.1
[Frame 1657] time = 0.020s, FPS ~ 49.3
[Frame 1658] time = 0.031s, FPS ~ 32.7
[Frame 1659] time = 0.020s, FPS ~ 49.7
[Frame 1660] time = 0.026s, FPS ~ 38.6
[Frame 1661] time = 0.020s, FPS ~ 49.9
[Frame 1662] time = 0.028s, FPS ~ 35.7
Processed 1663 frames out of 1663 total frames
Average processing FPS: 41.2
