x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index,velocity km/h
243.18541,207.25255,273.33093,253.68034,1,0.57698965,62,car,1303,80
364.17163,185.03795,395.37277,220.73248,1,0.56169194,66,car,1303,97
280.50937,174.14587,300.71954,198.8877,1,0.44711724,65,car,1303,116
280.46173,140.45184,292.10217,157.89183,1,0.43419367,69,car,1303,81
304.85193,144.89584,325.807,179.76288,0,0.19366711,64,bus,1303,64
242.22728,210.1049,277.21768,258.6649,1,0.61953175,62,car,1304,80
280.77408,174.31659,301.20398,200.30788,1,0.49587902,65,car,1304,116
280.18655,141.2469,291.23926,157.92734,1,0.45148805,69,car,1304,81
366.69467,187.80458,398.82,222.09244,1,0.3421188,66,car,1304,97
305.4158,145.76733,327.22766,179.37315,0,0.29055762,64,bus,1304,64
242.22081,210.10716,277.2112,258.66425,1,0.6211564,62,car,1305,80
280.76935,174.32768,301.20734,200.30838,1,0.4961677,65,car,1305,116
280.18478,141.2276,291.2336,157.90547,1,0.446355,69,car,1305,81
366.73755,187.82501,398.73578,222.0952,1,0.3466145,66,car,1305,97
305.40915,145.73358,327.2323,179.38335,0,0.29180852,64,bus,1305,64
281.44034,175.24237,300.8359,200.95227,1,0.5333125,65,car,1306,116
242.09036,213.22362,273.30307,262.7345,1,0.5267707,62,car,1306,80
305.78964,145.26984,328.14423,180.32698,0,0.51244885,64,bus,1306,64
368.06693,190.9559,400.62772,224.37236,1,0.45096144,66,car,1306,97
280.25735,142.09073,291.88,158.95805,1,0.43017796,69,car,1306,81
281.43896,175.23573,300.83206,200.9509,1,0.53283274,65,car,1307,116
242.0884,213.23286,273.30447,262.7356,1,0.5260493,62,car,1307,80
305.77643,145.2614,328.14148,180.32654,0,0.51245385,64,bus,1307,64
368.03607,190.95062,400.6105,224.33507,1,0.4485404,66,car,1307,97
280.25555,142.08861,291.8816,158.95819,1,0.4300183,69,car,1307,81
269.41483,135.94833,277.74078,149.71603,1,0.3853749,70,car,1307,78
281.42587,175.23773,300.81488,200.94543,1,0.5330474,65,car,1308,116
242.0896,213.2277,273.3175,262.73013,1,0.52580494,62,car,1308,80
305.76236,145.27048,328.1345,180.29224,0,0.5079444,64,bus,1308,64
368.03232,190.98079,400.61557,224.3023,1,0.44483417,66,car,1308,97
280.26242,142.08437,291.88495,158.95969,1,0.43029487,69,car,1308,81
269.41925,135.94987,277.74307,149.71893,1,0.38362777,70,car,1308,78
241.15154,214.1427,275.34106,266.32394,1,0.6759175,62,car,1309,80
282.76266,175.22984,303.08865,202.99968,1,0.6038123,65,car,1309,116
370.80997,191.8726,405.71585,228.81012,1,0.5472637,66,car,1309,97
280.50763,141.6217,291.91626,159.05917,1,0.47004378,69,car,1309,81
269.5606,136.41594,277.84097,150.08807,1,0.421051,70,car,1309,78
305.61383,143.79158,328.66147,182.63716,1,0.15009457,64,car,1309,74
241.15013,214.13611,275.33813,266.32104,1,0.675868,62,car,1310,80
282.76562,175.22992,303.08932,202.99995,1,0.60391927,65,car,1310,116
370.81015,191.87097,405.71674,228.81012,1,0.5474733,66,car,1310,97
280.5071,141.624,291.9161,159.05951,1,0.47020227,69,car,1310,81
269.5613,136.41489,277.84222,150.08722,1,0.42109933,70,car,1310,78
305.61435,143.79112,328.66122,182.63588,1,0.15001483,64,car,1310,74
239.54454,218.77676,275.67154,271.5551,1,0.65037304,62,car,1311,80
280.86404,176.9107,303.06775,205.04066,1,0.59193844,65,car,1311,116
372.78894,194.50949,408.76215,232.77412,1,0.5210504,66,car,1311,97
281.1145,142.17387,292.0188,159.01427,1,0.50470793,69,car,1311,81
269.80865,137.15443,277.88638,150.1342,1,0.3802862,70,car,1311,78
306.10446,145.26776,328.95688,182.91516,3,0.11483202,64,truck,1311,64
239.53864,218.76508,275.6974,271.5515,1,0.6495581,62,car,1312,80
280.86566,176.91167,303.06918,205.04422,1,0.5923788,65,car,1312,116
372.78333,194.50633,408.77368,232.78545,1,0.521019,66,car,1312,97
281.1158,142.17352,292.0191,159.01448,1,0.5047432,69,car,1312,81
269.81186,137.15666,277.88724,150.13354,1,0.3797494,70,car,1312,78
306.10443,145.26839,328.95584,182.91443,3,0.11478589,64,truck,1312,64
239.39621,218.83662,275.85275,271.50247,1,0.6524,62,car,1313,80
281.16888,177.18593,303.18686,205.01111,1,0.58993185,65,car,1313,116
372.87326,194.64453,408.46307,232.53883,1,0.5393562,66,car,1313,97
281.20016,142.28827,292.0129,159.04533,1,0.5269048,69,car,1313,81
269.84045,137.28842,277.89993,150.2756,1,0.34374693,70,car,1313,78
306.01312,145.29535,328.87115,182.93188,3,0.12393973,64,truck,1313,64
238.86627,220.82439,277.7636,275.50565,1,0.7128479,62,car,1314,80
282.36417,177.85988,303.86777,206.71739,1,0.6318419,65,car,1314,116
281.12375,142.05992,292.52808,159.9319,1,0.5146876,69,car,1314,81
306.75925,146.66658,329.3915,183.22809,0,0.505821,64,bus,1314,64
376.1597,196.58968,414.58975,235.73233,1,0.4023235,66,car,1314,97
269.03983,137.04514,277.47647,149.7938,1,0.21737759,70,car,1314,78
238.86739,220.82607,277.76306,275.5054,1,0.71289766,62,car,1315,80
282.3642,177.85971,303.8686,206.71689,1,0.6316959,65,car,1315,116
281.12256,142.05724,292.52798,159.933,1,0.5147557,69,car,1315,81
306.7563,146.66927,329.39017,183.22827,0,0.5054264,64,bus,1315,64
376.16,196.58818,414.59045,235.73055,1,0.4024712,66,car,1315,97
269.04007,137.04382,277.47702,149.79526,1,0.21738093,70,car,1315,78
238.17982,224.69347,277.14328,280.07663,1,0.6994072,62,car,1316,80
282.49866,178.45586,305.02832,208.46939,1,0.6321689,65,car,1316,116
306.85696,146.65112,329.9399,184.5448,0,0.4874232,64,bus,1316,64
281.18756,141.79248,292.775,160.25441,1,0.43073863,69,car,1316,81
377.36923,198.6521,417.40686,238.17659,1,0.40107438,66,car,1316,97
269.12018,137.30327,277.69952,151.1121,1,0.18641044,70,car,1316,78
238.18158,224.69632,277.1434,280.07495,1,0.69935226,62,car,1317,80
282.4982,178.45439,305.02823,208.46625,1,0.6324243,65,car,1317,116
306.8565,146.65048,329.94,184.5457,0,0.48783353,64,bus,1317,64
281.18857,141.79059,292.77515,160.2541,1,0.43047884,69,car,1317,81
377.37073,198.65662,417.4064,238.17621,1,0.40128678,66,car,1317,97
269.1206,137.30272,277.69943,151.11082,1,0.1865801,70,car,1317,78
236.53381,226.92278,278.52826,286.97446,1,0.69076955,62,car,1318,80
283.11298,179.11826,304.75827,209.91786,1,0.6107281,65,car,1318,116
307.2484,146.12343,330.8,187.00128,0,0.5721962,64,bus,1318,64
377.84363,198.55241,424.83475,245.05615,1,0.49793765,66,car,1318,97
280.85168,142.64131,291.91037,160.42789,1,0.4257428,69,car,1318,81
236.53127,226.919,278.53107,286.9756,1,0.6907339,62,car,1319,80
283.11133,179.1191,304.75754,209.91743,1,0.61084783,65,car,1319,116
307.24777,146.12282,330.79956,187.00221,0,0.57212454,64,bus,1319,64
377.84515,198.55016,424.83475,245.05807,1,0.4979239,66,car,1319,97
280.85165,142.6434,291.9105,160.42609,1,0.4258062,69,car,1319,81
236.53372,226.92007,278.53067,286.9743,1,0.690794,62,car,1320,80
283.1115,179.11873,304.75778,209.91774,1,0.61059767,65,car,1320,116
307.24924,146.12297,330.8001,187.0026,0,0.5722646,64,bus,1320,64
377.84637,198.55157,424.83548,245.0571,1,0.4977835,66,car,1320,97
280.852,142.64098,291.90924,160.42682,1,0.42594796,69,car,1320,81
381.6703,200.94421,427.94562,247.76927,1,0.67782307,66,car,1321,97
235.66403,232.75728,278.31717,289.7934,1,0.6721318,62,car,1321,80
282.8584,180.74718,305.19574,211.25131,1,0.6121313,65,car,1321,116
307.28424,147.71716,331.5306,185.96205,0,0.49863723,64,bus,1321,64
281.06985,143.00827,292.10333,160.73425,1,0.4361398,69,car,1321,81
381.67197,200.9463,427.93384,247.76698,1,0.67755926,66,car,1322,97
235.6573,232.79166,278.31494,289.79883,1,0.67216617,62,car,1322,80
282.8684,180.75256,305.1913,211.24234,1,0.6118851,65,car,1322,116
307.29797,147.72964,331.52808,185.94293,0,0.50129366,64,bus,1322,64
281.07565,143.02571,292.09268,160.72672,1,0.4357186,69,car,1322,81
233.37416,236.32257,278.84396,297.04053,1,0.6223969,62,car,1323,80
281.59497,183.322,306.5259,213.73631,1,0.60765773,65,car,1323,116
383.46957,204.76201,432.499,252.42555,1,0.56489384,66,car,1323,97
307.47702,147.56503,332.18463,187.52507,0,0.5419894,64,bus,1323,64
281.19882,142.97063,292.51547,161.38988,1,0.4319642,69,car,1323,81
233.37334,236.32567,278.8482,297.0406,1,0.6223769,62,car,1324,80
281.59708,183.32515,306.52707,213.73624,1,0.607906,65,car,1324,116
383.4724,204.75949,432.49716,252.41885,1,0.56526875,66,car,1324,97
307.47903,147.56493,332.18405,187.52309,0,0.54202914,64,bus,1324,64
281.19937,142.97238,292.5143,161.39024,1,0.43178236,69,car,1324,81
232.58185,238.36179,278.17767,301.30914,1,0.67438227,62,car,1325,80
282.57248,184.679,307.02853,214.4064,1,0.6726287,65,car,1325,116
385.90262,207.80263,437.7592,257.482,1,0.62432677,66,car,1325,97
280.7785,144.2098,292.19824,161.54858,1,0.44740817,69,car,1325,81
268.99255,137.0783,278.5116,152.89655,1,0.30559623,70,car,1325,78
307.45932,147.48372,332.65155,189.44304,1,0.12421087,64,car,1325,74
282.58743,184.70128,307.02625,214.41296,1,0.67325336,65,car,1326,116
232.59962,238.38254,278.18726,301.36157,1,0.6726306,62,car,1326,80
385.91885,207.80219,437.7504,257.47302,1,0.62575877,66,car,1326,97
307.51575,147.0623,333.65753,189.6755,0,0.46478227,64,bus,1326,64
280.76877,144.19725,292.19193,161.5499,1,0.44724834,69,car,1326,81
268.98618,137.05963,278.5086,152.89798,1,0.30381933,70,car,1326,78
232.60747,238.35265,278.1771,301.2222,1,0.67983645,62,car,1327,80
282.57074,184.69391,307.0293,214.4155,1,0.6726402,65,car,1327,116
385.92755,207.79834,437.77048,257.48553,1,0.6269688,66,car,1327,97
307.51254,147.06201,333.6642,189.67451,0,0.4649151,64,bus,1327,64
280.77185,144.21227,292.18646,161.55331,1,0.4469461,69,car,1327,81
268.36624,137.10464,277.22165,152.04686,1,0.30329654,70,car,1327,78
387.2151,209.2401,445.31052,262.3398,1,0.6993802,66,car,1328,97
283.23102,185.7424,306.6451,217.72198,1,0.6299358,65,car,1328,116
308.5072,148.26578,333.92252,189.66841,0,0.57025844,64,bus,1328,64
229.63834,243.0874,279.30997,310.8202,1,0.515669,62,car,1328,80
280.8521,143.84723,292.0271,161.36183,1,0.43755147,69,car,1328,81
268.10095,136.16179,277.16376,151.17,1,0.35564607,70,car,1328,78
387.21283,209.24385,445.2893,262.33685,1,0.69915694,66,car,1329,97
283.23312,185.74298,306.64713,217.72089,1,0.63005406,65,car,1329,116
308.50613,148.26549,333.9216,189.66702,0,0.5703952,64,bus,1329,64
229.63622,243.08455,279.30817,310.81656,1,0.51584655,62,car,1329,80
280.85236,143.84628,292.0273,161.36104,1,0.4377181,69,car,1329,81
268.1014,136.16188,277.1658,151.16895,1,0.35565886,70,car,1329,78
390.798,212.19456,451.9207,267.22717,1,0.71706104,66,car,1330,97
308.47876,149.01099,334.68198,191.64442,0,0.6363035,64,bus,1330,64
283.62823,186.11325,308.2444,220.50032,1,0.5291092,65,car,1330,116
227.66478,248.05624,278.26913,313.4004,1,0.45812452,62,car,1330,80
281.00153,144.30962,292.17728,162.51576,1,0.43727005,69,car,1330,81
268.33517,136.24738,277.1738,151.56412,1,0.38318497,70,car,1330,78
390.7981,212.192,451.90298,267.21198,1,0.7169573,66,car,1331,97
308.48093,149.0125,334.68265,191.64449,0,0.6371609,64,bus,1331,64
283.62808,186.11319,308.24448,220.5019,1,0.5293451,65,car,1331,116
227.67622,248.03664,278.2204,313.45007,1,0.4594269,62,car,1331,80
281.0023,144.31114,292.17667,162.51512,1,0.4372046,69,car,1331,81
268.33466,136.24419,277.17563,151.56644,1,0.38346744,70,car,1331,78
390.79062,212.1905,451.90674,267.20398,1,0.71693754,66,car,1332,97
308.47806,149.00897,334.6806,191.64629,0,0.63715935,64,bus,1332,64
283.62494,186.10997,308.24304,220.50365,1,0.5293917,65,car,1332,116
227.65858,248.03677,278.24402,313.45367,1,0.4584499,62,car,1332,80
280.99506,144.28659,292.17435,162.52188,1,0.4381491,69,car,1332,81
268.33368,136.24956,277.17596,151.58282,1,0.38360566,70,car,1332,78
394.265,215.42459,457.2975,275.06647,1,0.69344455,66,car,1333,97
308.6329,149.47656,334.80386,193.35153,0,0.5935326,64,bus,1333,64
283.06808,188.49956,309.15582,221.49117,1,0.5756572,65,car,1333,116
281.7335,144.97989,292.67786,162.96942,1,0.5010505,69,car,1333,81
268.52515,137.2335,278.04877,153.84477,1,0.4295018,70,car,1333,78
223.56587,250.38849,282.81665,316.16046,1,0.3778683,62,car,1333,80
394.30826,215.42387,457.27875,275.05997,1,0.6927211,66,car,1334,97
308.63153,149.48541,334.80466,193.34787,0,0.59196144,64,bus,1334,64
283.02112,188.52092,309.1773,221.50479,1,0.57942486,65,car,1334,116
281.73175,144.94516,292.67456,162.96384,1,0.50178623,69,car,1334,81
268.50525,137.21896,278.0362,153.8497,1,0.42964223,70,car,1334,78
223.53088,250.3566,282.7992,316.1653,1,0.37629694,62,car,1334,80
285.00317,189.94418,308.1036,224.10391,1,0.7045186,65,car,1335,116
401.94492,220.0836,465.8416,278.5438,1,0.6948916,66,car,1335,97
309.14578,149.55453,334.69205,193.31177,0,0.56246686,64,bus,1335,64
281.14603,145.71985,292.15967,163.04085,1,0.4850742,69,car,1335,81
268.52652,137.71794,278.1469,153.83801,1,0.3903086,70,car,1335,78
222.89609,253.64493,281.8963,314.57706,1,0.29817915,62,car,1335,80
285.00064,189.93924,308.10028,224.09973,1,0.7047223,65,car,1336,116
401.94705,220.08134,465.8431,278.54562,1,0.6949886,66,car,1336,97
309.14462,149.5591,334.69196,193.31293,0,0.56203544,64,bus,1336,64
281.14648,145.72163,292.16138,163.04536,1,0.48488957,69,car,1336,81
268.5246,137.72287,278.14786,153.85442,1,0.39147997,70,car,1336,78
222.9556,253.65468,281.8857,314.58347,1,0.2995181,62,car,1336,80
405.85703,222.74474,473.3666,285.36493,1,0.7225297,66,car,1337,97
284.56204,192.09302,308.95358,227.10748,1,0.57215023,65,car,1337,116
309.3375,150.14374,335.64886,194.51593,0,0.4954742,64,bus,1337,64
281.1653,143.92169,292.69595,163.08125,1,0.48924753,69,car,1337,81
268.66345,137.60403,278.36658,153.92067,1,0.3402292,70,car,1337,78
405.85663,222.79088,473.35803,285.37296,1,0.7242418,66,car,1338,97
284.4945,192.04008,308.96286,227.11484,1,0.569869,65,car,1338,116
281.18164,143.93956,292.70694,163.07755,1,0.49031597,69,car,1338,81
309.2972,150.1155,335.64005,194.48471,0,0.48557207,64,bus,1338,64
268.66537,137.63036,278.37064,153.93733,1,0.3449628,70,car,1338,78
405.823,222.70917,473.3119,285.41913,1,0.72206146,66,car,1339,97
284.49817,192.02261,308.94766,227.09367,1,0.57345843,65,car,1339,116
281.18387,143.91896,292.71326,163.07466,1,0.49087694,69,car,1339,81
309.2949,150.10847,335.63443,194.4746,0,0.48089978,64,bus,1339,64
268.6742,137.68118,278.377,153.95782,1,0.3470384,70,car,1339,78
410.00568,227.04115,485.6499,291.90903,1,0.6525146,66,car,1340,97
284.28488,192.36679,309.67764,228.68677,1,0.5994235,65,car,1340,116
281.23566,144.80486,292.68262,163.65279,1,0.49953297,69,car,1340,81
310.42734,150.45068,338.00897,194.93623,0,0.39485294,64,bus,1340,64
268.8148,138.68396,278.47473,154.22334,1,0.38128817,70,car,1340,78
410.01794,227.0396,485.64752,291.9015,1,0.65225357,66,car,1341,97
284.28635,192.36047,309.68228,228.68938,1,0.6000076,65,car,1341,116
281.23392,144.80614,292.68204,163.65425,1,0.49964193,69,car,1341,81
310.42645,150.44736,338.01187,194.94443,0,0.39448908,64,bus,1341,64
268.814,138.68124,278.47867,154.22824,1,0.38089794,70,car,1341,78
415.98618,230.85414,491.9163,300.89246,1,0.75480026,66,car,1342,97
284.86472,194.65295,311.46597,232.64354,1,0.5061671,65,car,1342,116
280.6804,145.20715,292.40002,163.61784,1,0.42639157,69,car,1342,81
311.35968,152.35152,339.17572,195.40681,0,0.41630206,64,bus,1342,64
269.02673,139.43741,278.31735,154.74223,1,0.3889226,70,car,1342,78
415.98483,230.853,491.9157,300.898,1,0.7547828,66,car,1343,97
284.86508,194.65407,311.4662,232.64153,1,0.5060641,65,car,1343,116
242.36642,194.78786,254.5575,225.81326,2,0.42939946,71,motorbike,1343,74
280.68073,145.21225,292.39883,163.61913,1,0.42653877,69,car,1343,81
311.35977,152.35294,339.17508,195.40724,0,0.41670904,64,bus,1343,64
269.02795,139.43933,278.31653,154.74173,1,0.3888195,70,car,1343,78
415.98923,230.85327,491.9097,300.88916,1,0.75468343,66,car,1344,97
284.86584,194.65424,311.463,232.64145,1,0.5059928,65,car,1344,116
242.3658,194.79472,254.55667,225.81398,2,0.42952263,71,motorbike,1344,74
280.681,145.21333,292.39862,163.6167,1,0.42634794,69,car,1344,81
311.35992,152.35379,339.17438,195.40645,0,0.41665176,64,bus,1344,64
269.02786,139.44197,278.31674,154.74054,1,0.3888564,70,car,1344,78
420.46442,234.40762,500.87064,304.67642,1,0.60535485,66,car,1345,97
284.995,197.02908,313.2769,234.3838,1,0.55921054,65,car,1345,116
242.16177,195.95935,254.13202,227.75735,2,0.48529592,71,motorbike,1345,74
310.47778,151.73135,340.3341,199.22884,0,0.39473173,64,bus,1345,64
281.04996,146.03882,292.6229,163.97061,1,0.39467043,69,car,1345,81
268.79666,139.33429,278.0318,154.14865,1,0.28588393,70,car,1345,78
420.475,234.41808,500.8692,304.70206,1,0.6024101,66,car,1346,97
284.99487,197.03937,313.27417,234.38045,1,0.5593596,65,car,1346,116
242.16397,195.96695,254.12442,227.75957,2,0.4812369,71,motorbike,1346,74
310.47903,151.72183,340.34174,199.23288,0,0.39524087,64,bus,1346,64
281.0481,146.03304,292.6216,163.97115,1,0.39475134,69,car,1346,81
268.80142,139.33746,278.03165,154.15053,1,0.2864246,70,car,1346,78
285.273,198.44925,311.91565,238.13538,1,0.5921282,65,car,1347,116
311.73596,152.09732,341.2957,200.46675,0,0.57980496,64,bus,1347,64
269.0048,139.54266,278.14456,155.8083,1,0.52783775,70,car,1347,78
241.2817,199.45512,253.71846,230.31087,2,0.44621545,71,motorbike,1347,74
426.79248,237.96248,504.0,306.17624,1,0.4166179,66,car,1347,97
282.4904,147.22916,293.92374,164.2179,1,0.39606404,69,car,1347,81
285.27365,198.45163,311.9162,238.1304,1,0.5922157,65,car,1348,116
311.73575,152.08972,341.29343,200.47038,0,0.57938737,64,bus,1348,64
269.00623,139.54448,278.1443,155.81142,1,0.52809334,70,car,1348,78
241.27675,199.46089,253.70612,230.32475,2,0.44837672,71,motorbike,1348,74
426.79926,237.9663,504.0,306.17023,1,0.41631106,66,car,1348,97
282.4894,147.22333,293.92383,164.2181,1,0.39603144,69,car,1348,81
312.73453,152.44885,341.97586,201.843,0,0.5934544,64,bus,1349,64
268.9806,139.69371,278.10178,156.10226,1,0.54843754,70,car,1349,78
286.2335,202.31596,313.13242,238.0894,1,0.5194051,65,car,1349,116
240.37,201.74226,253.1237,233.38579,2,0.5000422,71,motorbike,1349,74
434.12936,242.67496,503.65698,318.5024,0,0.45670697,66,bus,1349,87
281.69495,147.63159,294.2464,164.68242,1,0.36369276,69,car,1349,81
312.73187,152.45226,341.96494,201.82835,0,0.59264517,64,bus,1350,64
268.9723,139.6897,278.08435,156.09435,1,0.5480304,70,car,1350,78
286.2337,202.31784,313.11395,238.09026,1,0.52337563,65,car,1350,116
240.3626,201.77411,253.12909,233.39014,2,0.50585437,71,motorbike,1350,74
434.10947,242.73836,503.65738,318.37192,0,0.45583794,66,bus,1350,87
281.67758,147.66281,294.24432,164.6921,1,0.3651248,69,car,1350,81
312.733,152.44748,341.96054,201.81989,0,0.5928015,64,bus,1351,64
268.961,139.67831,278.0791,156.09763,1,0.5482205,70,car,1351,78
286.23264,202.31352,313.12128,238.092,1,0.5231558,65,car,1351,116
240.3588,201.75777,253.14029,233.39644,2,0.50766194,71,motorbike,1351,74
434.14496,242.71788,503.64722,318.45135,0,0.45745862,66,bus,1351,87
281.67776,147.71002,294.24872,164.69876,1,0.36532402,69,car,1351,81
312.1446,153.45425,341.5367,203.09518,0,0.6776138,64,bus,1352,64
285.93353,203.20515,315.10938,243.53372,1,0.59552723,65,car,1352,116
269.0421,139.48799,278.19446,155.62709,1,0.5016568,70,car,1352,78
441.3401,252.25656,502.7205,320.74377,0,0.49491078,66,bus,1352,87
281.0453,146.47412,292.98535,165.31789,1,0.4687911,69,car,1352,81
239.65579,201.75626,252.66147,236.52362,2,0.3305573,71,motorbike,1352,74
312.14355,153.45584,341.53445,203.09695,0,0.6773767,64,bus,1353,64
285.93604,203.20335,315.10785,243.52946,1,0.59577507,65,car,1353,116
269.0421,139.48769,278.19373,155.62668,1,0.50144434,70,car,1353,78
441.34033,252.2543,502.724,320.67288,0,0.49381515,66,bus,1353,87
281.04572,146.4722,292.98404,165.31786,1,0.4689894,69,car,1353,81
239.65723,201.7612,252.66107,236.52304,2,0.33028015,71,motorbike,1353,74
286.5929,206.55305,314.96912,244.98618,1,0.5659663,65,car,1354,116
312.7093,154.18118,343.82742,203.54153,0,0.5565624,64,bus,1354,64
281.4298,146.28616,293.69412,165.99944,1,0.55611944,69,car,1354,81
268.1929,139.4344,278.16287,155.87979,1,0.54157317,70,car,1354,78
238.48575,204.85088,252.38446,239.54826,2,0.4554304,71,motorbike,1354,74
446.62073,256.01736,504.0,318.50903,1,0.19150376,66,car,1354,97
286.59155,206.5532,314.96915,244.9866,1,0.5660035,65,car,1355,116
312.7095,154.18202,343.82697,203.54283,0,0.55663586,64,bus,1355,64
281.429,146.28548,293.69424,166.00128,1,0.5563146,69,car,1355,81
268.1931,139.43904,278.16257,155.8808,1,0.5418897,70,car,1355,78
238.48518,204.85063,252.38516,239.54918,2,0.45537218,71,motorbike,1355,74
446.62173,256.01834,504.0,318.49567,1,0.19236757,66,car,1355,97
286.59177,206.553,314.97043,244.98572,1,0.5663308,65,car,1356,116
312.7088,154.18001,343.82687,203.54457,0,0.55680746,64,bus,1356,64
281.42834,146.2836,293.6948,166.00046,1,0.5562652,69,car,1356,81
268.1932,139.43799,278.16287,155.8795,1,0.5418651,70,car,1356,78
238.48564,204.8492,252.38461,239.54842,2,0.45545003,71,motorbike,1356,74
446.62274,256.02014,504.0,318.52448,1,0.19130346,66,car,1356,97
286.43478,206.51657,316.553,250.90747,1,0.6331039,65,car,1357,116
268.26572,139.7337,278.06448,155.985,1,0.6048257,70,car,1357,78
281.67316,146.69318,294.2251,166.08675,1,0.52760273,69,car,1357,81
312.68414,155.49585,344.56906,205.66464,0,0.4962905,64,bus,1357,64
237.47594,209.07408,251.28925,242.62723,2,0.3444078,71,motorbike,1357,74
286.4397,206.53796,316.55234,250.8778,1,0.6339039,65,car,1358,116
268.26086,139.73128,278.06625,155.986,1,0.6067076,70,car,1358,78
281.67313,146.69006,294.22565,166.08359,1,0.52753067,69,car,1358,81
312.6832,155.49461,344.56506,205.6641,0,0.49751168,64,bus,1358,64
237.47513,209.08208,251.28406,242.55362,2,0.33968237,71,motorbike,1358,74
285.6231,208.97926,316.55624,252.84505,1,0.5860091,65,car,1359,116
313.27728,155.98589,345.8549,206.97426,0,0.5635635,64,bus,1359,64
268.40744,139.90489,278.43423,156.01567,1,0.5291558,70,car,1359,78
281.611,147.63521,293.43942,166.43378,1,0.45174596,69,car,1359,81
235.61398,213.44763,250.98082,245.82982,2,0.34514287,71,motorbike,1359,74
285.61163,208.98235,316.55417,252.82716,1,0.58900875,65,car,1360,116
313.31125,155.99562,345.8558,206.9807,0,0.56472266,64,bus,1360,64
268.40402,139.90181,278.43182,156.01543,1,0.5285691,70,car,1360,78
281.60623,147.64839,293.42767,166.4387,1,0.45080844,69,car,1360,81
235.60097,213.58966,250.95934,245.83188,2,0.32878026,71,motorbike,1360,74
285.589,208.98305,316.54327,252.80417,1,0.5896065,65,car,1361,116
313.3186,155.999,345.85452,206.98117,0,0.5645367,64,bus,1361,64
268.40497,139.88564,278.42725,156.00401,1,0.52736384,70,car,1361,78
281.613,147.67111,293.42212,166.44894,1,0.44825763,69,car,1361,81
235.61447,213.53462,250.96544,245.87302,2,0.3324362,71,motorbike,1361,74
285.89062,212.04547,316.7209,256.75754,1,0.64300406,65,car,1362,116
313.57727,155.37823,348.01172,208.52179,0,0.62406826,64,bus,1362,64
267.87836,140.79712,278.3418,156.87463,1,0.51366943,70,car,1362,78
281.40924,147.34564,293.99463,166.90332,1,0.4338622,69,car,1362,81
234.53978,215.16461,249.89786,248.79024,2,0.3773224,71,motorbike,1362,74
285.89,212.04369,316.72174,256.75748,1,0.6430892,65,car,1363,116
313.574,155.37637,348.00998,208.52234,0,0.623455,64,bus,1363,64
267.87833,140.79597,278.3434,156.87666,1,0.5137997,70,car,1363,78
281.40955,147.34387,293.99377,166.9027,1,0.4341321,69,car,1363,81
299.48694,148.32053,310.40057,162.81487,1,0.38623902,72,car,1363,94
234.5396,215.16682,249.89738,248.78957,2,0.37725943,71,motorbike,1363,74
267.81476,141.95088,278.3131,157.72366,1,0.5959669,70,car,1364,78
314.3862,156.41197,349.02188,209.37321,0,0.58810115,64,bus,1364,64
233.61424,218.47246,248.62952,253.46564,2,0.56186616,71,motorbike,1364,74
286.24435,214.79105,319.51352,259.99664,1,0.51573735,65,car,1364,116
281.6599,148.68506,293.58478,167.63074,1,0.48723352,69,car,1364,81
298.83926,147.61885,310.07306,162.89426,1,0.46668258,72,car,1364,94
267.81873,141.95139,278.31332,157.72186,1,0.59416777,70,car,1365,78
314.3812,156.40671,349.016,209.37209,0,0.58702683,64,bus,1365,64
233.60547,218.44775,248.63228,253.53313,2,0.5643761,71,motorbike,1365,74
286.2447,214.78441,319.51505,259.9881,1,0.51528454,65,car,1365,116
281.6586,148.68259,293.5856,167.6319,1,0.48756328,69,car,1365,81
298.83783,147.62486,310.06818,162.89117,1,0.46648103,72,car,1365,94
313.88474,157.09514,349.5843,210.95486,0,0.6520782,64,bus,1366,64
287.24844,218.68964,320.5598,264.9646,1,0.61187786,65,car,1366,116
232.32066,220.9943,247.95616,256.9832,2,0.56302345,71,motorbike,1366,74
267.77252,142.08847,278.2239,158.00424,1,0.55087185,70,car,1366,78
281.66656,149.07582,294.0153,168.14165,1,0.45807642,69,car,1366,81
299.35742,148.21745,309.94482,162.93597,1,0.29777208,72,car,1366,94
313.8798,157.08052,349.58472,210.95372,0,0.65053594,64,bus,1367,64
287.2384,218.68193,320.59448,264.95673,1,0.6105866,65,car,1367,116
232.32886,220.88516,247.95946,256.9684,2,0.5644448,71,motorbike,1367,74
267.76663,142.0692,278.23218,157.99605,1,0.5493639,70,car,1367,78
281.6591,149.0466,294.0248,168.148,1,0.45750427,69,car,1367,81
299.35333,148.21611,309.9486,162.9387,1,0.29615355,72,car,1367,94
313.88098,157.08101,349.58295,210.95537,0,0.65027815,64,bus,1368,64
287.23972,218.68796,320.5829,264.963,1,0.610792,65,car,1368,116
232.32306,220.90413,247.9602,256.97357,2,0.56402224,71,motorbike,1368,74
267.7671,142.07079,278.2326,157.99834,1,0.5487231,70,car,1368,78
281.65936,149.04889,294.02457,168.14854,1,0.4573968,69,car,1368,81
299.3537,148.21733,309.94702,162.93898,1,0.2958937,72,car,1368,94
287.3762,221.9006,323.40057,268.88547,1,0.6820536,65,car,1369,116
